Taxon	NormalizedWeight	Selected
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;pickettii	0.00932753642449112	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Peptoniphilus;Peptoniphilus_unclassified	0.00931025069232785	1
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;granulosum	0.00916297767904477	1
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;cancerogenus	0.00913175045964673	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillales_[F-1];Enhydrobacter;aerosaccus	0.0091307378794874	1
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;aurantiaca	0.00913030445937198	1
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propionibacteriaceae_unclassified;Propionibacteriaceae_unclassified	0.00908472341802467	1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;paradoxus	0.00906844871584154	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae_[XI];Peptostreptococcaceae_[XI]_unclassified;Peptostreptococcaceae_[XI]_unclassified	0.0090533129940076	1
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;sp._HMT_321	0.00904679546059344	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;Roseomonas_unclassified	0.00903720448414557	1
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;jeikeium	0.00900870261601141	1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Commamonadaceae;Acidovorax;caeni	0.00898235011047578	1
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Kocuria;palustris	0.00893940319888601	1
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;fusiformis	0.00887794874835782	1
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sp._HMT_902	0.00887179869867905	1
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;pittmaniae	0.0088435071496934	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Peptoniphilaceae_[G-2];bacterium_HMT_790	0.00884240996318331	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;sp._HMT_052	0.00882245883568259	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;agalactiae	0.00879339935568599	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Peptoniphilus;sp._HMT_386	0.00869662560733267	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Defluvibacter;lusatiensis	0.00866484389334038	1
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Sanguibacteraceae;Sanguibacter;keddieii	0.00864473724030157	1
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_unclassified	0.00863543711842024	1
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;pasteuri	0.00860589744775168	1
Bacteria;Firmicutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;buccale	0.00848587727316302	1
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;clausii	0.00848315298606082	1
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroidaceae_unclassified;Bacteroidaceae_unclassified	0.00845129162991295	1
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomycetaceae_unclassified;Actinomycetaceae_unclassified	0.00842800990641864	1
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;accolens	0.00841431671495356	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacteraceae_unclassified;Rhodobacteraceae_unclassified	0.00835220525629055	1
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Kingella;sp._HMT_932	0.0083210133797071	1
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;phoenicis	0.00825900013022773	1
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Turicella;otitidis	0.00824484255405066	1
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_unclassified	0.00823180836905953	1
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Kocuria;rhizophila	0.00821933184159568	1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix;Leptothrix_unclassified	0.00820567432211954	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;jensenii	0.00819125937995274	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum;pigrum	0.00817341678300155	1
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae;Kytococcus;sedentarius	0.00815998518187558	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae_[XI];Peptostreptococcaceae_[XI][G-5];bacterium_HMT_493	0.00811323862854456	1
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;bivia	0.00810090876776525	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_unclassified	0.00810006506944586	1
Bacteria;Saccharibacteria_(TM7);Saccharibacteria_(TM7)_[C-1];Saccharibacteria_(TM7)_[O-1];Saccharibacteria_(TM7)_[F-1];Saccharibacteria_(TM7)_[G-7];bacterium_HMT_954	0.00809494336693584	1
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_937	0.00809098897787153	1
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;neoaurum	0.00808216239710116	1
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;stutzeri	0.00806445667776937	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;faecalis	0.0080600788817671	1
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;ureolyticus	0.0080342968262723	1
Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydophila;pneumoniae	0.00803253506426725	1
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;coyleae	0.00801073624418419	1
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;Megasphaera_unclassified	0.00800388786521405	1
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;sp._HMT_006	0.00799207180675676	1
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Bergeyella;sp._HMT_319	0.00798006972050478	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_[G-3];bacterium_HMT_366	0.00795691827161241	1
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonadaceae_unclassified;Porphyromonadaceae_unclassified	0.00786798035925322	1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix;sp._HMT_266	0.00785377776080089	1
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolineaceae_unclassified;Anaerolineaceae_unclassified	0.00783504946136629	1
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sp._HMT_901	0.00771993008617604	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;coleohominis	0.00771307730254871	1
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae;Dermabacter;hominis	0.00769907663774265	1
Bacteria;Synergistetes;Synergistia;Synergistales;Dethiosulfovibrionaceae;Jonquetella;anthropi	0.00765193615152778	1
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propionibacterium;acidifaciens	0.00764924850254623	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus;Peptococcus_unclassified	0.00759569645570722	1
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio_unclassified	0.00755233873282647	1
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;singulare	0.00748418092091181	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae_[XI];Peptostreptococcus;anaerobius	0.00745737060685797	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;plantarum	0.00745114598846342	1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderiaceae_unclassified;Burkholderiaceae_unclassified	0.00744408490133058	1
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Mitsuokella;Mitsuokella_unclassified	0.00743239881676269	1
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia;amnii_[Not_Validly_Published]	0.00741229996811622	1
Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriophycideae;Oscillatoriales;Arthrospira;platensis	0.00739681692943729	1
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium_unclassified	0.00734439903998917	1
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;pyogenes	0.00730714918144134	1
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Brochothrix;thermosphacta	0.007276242930416	1
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;sp._HMT_246	0.00727531091682472	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Peptoniphilus;harei	0.00723185707336486	1
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacteriaceae_[G-2];bacterium_HMT_407	0.00722837286489264	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae_[XIV];Stomatobaculum;Stomatobaculum_unclassified	0.00720183111187853	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Anaerococcus;Anaerococcus_unclassified	0.00718700096150712	1
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;warneri	0.00718229789000661	1
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia;lingnae_[Not_Validly_Published]	0.00715043545629736	1
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;sp._HMT_463	0.00715008832960811	1
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;anthracis	0.00713213913819383	1
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;pseudodiphtheriticum	0.00704353175680986	1
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;pettenkoferi	0.00702676808169107	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae_[XIV];Lachnospiraceae_[G-2];Lachnospiraceae_[G-2]_unclassified	0.00702233604138414	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;iners	0.00686774932593012	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobiaceae_unclassified;Rhizobiaceae_unclassified	0.00684442470701227	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;cristatus_clade_886	0.00683110092889624	1
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;sp._HMT_265	0.00676200336370745	1
Bacteria;Gracilibacteria_(GN02);Gracilibacteria_(GN02)_[C-1];Gracilibacteria_(GN02)_[O-1];Gracilibacteria_(GN02)_[F-1];Gracilibacteria_(GN02)_[G-1];Gracilibacteria_(GN02)_[G-1]_unclassified	0.00673967487894382	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Anaerococcus;sp._HMT_295	0.00668648917702396	1
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium_unclassified	0.00668613262688698	1
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonellaceae_[G-1];bacterium_HMT_918	0.00665908695905769	1
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;sp._HMT_523	0.00664755242024035	1
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;sp._HMT_193	0.0065998025825448	1
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;marcescens	0.00654582063455262	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Finegoldia;magna	0.00648861989124389	1
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;sp._HMT_227	0.00648140258937111	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_[F-1];Clostridiales_[F-1][G-2];bacterium_HMT_402	0.00646606940247947	1
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sp._HMT_380	0.00645505258398887	1
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;animalis	0.00639511420411835	1
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;shahii	0.00639161618559846	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alloiococcus;otitis	0.00631581713246547	1
Bacteria;Firmicutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;fermentans	0.00630678864785652	1
Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea;aerophila	0.00628881749946618	1
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;sp._HMT_207	0.00627698986919151	1
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria;monocytogenes	0.00626374396684265	1
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;afermentans	0.00612526908914439	1
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;mucifaciens	0.00610614296794437	1
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;tuberculosis	0.00605217206354927	1
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Atopobium;sp._HMT_416	0.00605141770105308	1
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcales_unclassified;Micrococcales_unclassified;Micrococcales_unclassified	0.00603093644200644	1
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;breve	0.00602065293012447	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Peptoniphilus;sp._HMT_187	0.00601334002107772	1
Bacteria;Bacteroidetes;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-5];bacterium_HMT_505	0.00593997729468637	1
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Alloprevotella_unclassified	0.00592046098581507	1
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sp._HMT_334	0.00581849671132794	1
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Parascardovia;denticolens	0.0058174452980911	1
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonellaceae_[G-1];bacterium_HMT_148	0.00574208116919468	1
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;sp._HMT_518	0.0056635336877255	1
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Tannerella;sp._HMT_916	0.00564454863813841	1
Bacteria;Absconditabacteria_(SR1);Absconditabacteria_(SR1)_[C-1];Absconditabacteria_(SR1)_[O-1];Absconditabacteria_(SR1)_[F-1];Absconditabacteria_(SR1)_[G-1];Absconditabacteria_(SR1)_[G-1]_unclassified	0.00560401345868634	1
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propionibacteriaceae_[G-2];bacterium_HMT_192	0.0055991626945703	1
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;aerogenes	0.00553565982416944	1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;pertussis	0.0054397402402986	1
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;pylori	0.00542628079518155	1
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;lactarius	0.00539172079512651	1
Bacteria;Proteobacteria;Proteobacteria_unclassified;Proteobacteria_unclassified;Proteobacteria_unclassified;Proteobacteria_unclassified;Proteobacteria_unclassified	0.00536404425971037	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Anaerococcus;sp._HMT_294	0.00532457501944626	1
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter_unclassified	0.00530647604851914	1
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;scopos	0.00528440121394867	1
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;sp._HMT_841	0.00524603873641588	1
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Peptoniphilaceae_[G-3];bacterium_HMT_929	0.00524076925590103	1
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;appendicis	0.00522142866714567	1
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;sp._HMT_490	0.00521733279185957	1
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;mucosa	0.00512096970020814	1
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;aureus	0.00507474003206125	1
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;sp._HMT_020	0.00500829364362984	1
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Schlegelella;aquatica	0.00499853376331127	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae_[XI];Peptostreptococcaceae_[XI][G-7];Peptostreptococcaceae_[XI][G-7]_unclassified	0.00499250777765368	0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetales_unclassified;Actinomycetales_unclassified;Actinomycetales_unclassified	0.00496001733891779	0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;sp._HMT_912	0.004924878940086	0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;flavithermus	0.00492181097973231	0
Bacteria;Bacteroidetes;Bacteroidetes_[C-1];Bacteroidetes_[O-1];Bacteroidetes_[F-1];Bacteroidetes_[G-3];bacterium_HMT_436	0.0048767783038167	0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_920	0.00485685958555163	0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_unclassified;Bacteroidales_unclassified;Bacteroidales_unclassified	0.00474532395770883	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae_[XI];Peptostreptococcaceae_[XI][G-8];bacterium_HMT_382	0.0045350488042325	0
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;sp._HMT_809	0.00425780614527703	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Peptoniphilus;lacrimalis	0.00420880532444782	0
